trajectory_id,raw_lof,lof_percentile_score,n_features_used,n_neighbors
518,0.9877047645178905,0.035483870967741936,100,20
519,1.0850530121577207,0.40064516129032257,100,20
520,0.9824107984302985,0.017419354838709676,100,20
521,1.0098853192588066,0.12193548387096774,100,20
522,1.150737530160916,0.5670967741935484,100,20
523,1.0590356109888828,0.30451612903225805,100,20
524,1.0482364037172738,0.26193548387096777,100,20
525,1.1315522616575802,0.5232258064516129,100,20
526,1.0718161327595452,0.3529032258064516,100,20
527,1.0425383122841767,0.24451612903225806,100,20
528,1.2911746095602554,0.7554838709677419,100,20
529,0.9957515234819164,0.06258064516129032,100,20
530,1.1673847588225876,0.6103225806451613,100,20
531,1.490756188710737,0.8509677419354839,100,20
532,1.051242318935741,0.2729032258064516,100,20
533,1.2459863772107138,0.7161290322580646,100,20
534,1.002523252899837,0.09096774193548388,100,20
535,1.050694298471315,0.2703225806451613,100,20
536,1.0073289198825761,0.11290322580645161,100,20
537,0.987803333154527,0.03612903225806452,100,20
538,1.225616735508487,0.6845161290322581,100,20
539,2.042132909594887,0.9535483870967741,100,20
540,1.4661570046544719,0.8432258064516129,100,20
541,1.4740054645918244,0.8464516129032258,100,20
542,1.4013422860221605,0.8232258064516129,100,20
543,1.8275205276679056,0.9354838709677419,100,20
544,1.2746284096759006,0.7425806451612903,100,20
545,1.1413317367620468,0.5464516129032259,100,20
546,1.8313532421521657,0.9380645161290323,100,20
547,1.1510125718330042,0.567741935483871,100,20
548,26.64242712252814,1.0,100,20
549,1.5535043909668755,0.8709677419354839,100,20
550,1.3373238907229068,0.7916129032258065,100,20
551,1.417528082446617,0.8264516129032258,100,20
552,1.2065760875383542,0.6670967741935484,100,20
553,1.4425907314556636,0.8361290322580646,100,20
554,3.0292649942399814,0.9858064516129033,100,20
555,1.0102702471906864,0.12387096774193548,100,20
556,1.4621444898220557,0.8412903225806452,100,20
557,1.3220614280634355,0.7780645161290323,100,20
558,1.2337397602586644,0.7012903225806452,100,20
559,1.5161046316093223,0.8606451612903225,100,20
560,1.5941910378960507,0.8877419354838709,100,20
561,1.1266980001539477,0.5129032258064516,100,20
562,1.7265441184506785,0.9206451612903226,100,20
563,1.010036918991902,0.12258064516129032,100,20
564,1.0663912359804664,0.3329032258064516,100,20
565,1.2280633276060293,0.6916129032258065,100,20
566,1.2311972619696532,0.6954838709677419,100,20
567,1.550219847544159,0.8703225806451613,100,20
568,1.0999615455507903,0.44,100,20
569,0.9943486544173694,0.054838709677419356,100,20
570,1.0333984722660234,0.2135483870967742,100,20
571,1.0578563533530432,0.3006451612903226,100,20
572,1.030965274273088,0.20580645161290323,100,20
573,1.1644865429994047,0.6006451612903225,100,20
574,1.0553524668523484,0.2903225806451613,100,20
575,0.9887868010422487,0.03935483870967742,100,20
576,1.0535520204238749,0.2812903225806452,100,20
577,3.4382250970765833,0.9929032258064516,100,20
578,1.154088396985948,0.5754838709677419,100,20
579,1.30465164451502,0.7638709677419355,100,20
580,1.0720044288766915,0.3548387096774194,100,20
581,1.0342070071538316,0.21483870967741936,100,20
582,1.0167805490025834,0.14967741935483872,100,20
583,1.1009151929015826,0.4425806451612903,100,20
584,1.0298711009831225,0.2,100,20
585,1.1408955393267886,0.5451612903225806,100,20
586,2.5938990650822875,0.9761290322580645,100,20
587,1.39292787791526,0.8193548387096774,100,20
588,1.309610851268975,0.7683870967741936,100,20
589,1.1376457544636307,0.5341935483870968,100,20
590,0.9985363019911695,0.07290322580645162,100,20
591,1.39324675463229,0.82,100,20
592,1.4863192648469465,0.8503225806451613,100,20
593,1.5222371771731669,0.8619354838709677,100,20
