meta_pattern_id,contrast_group,contrast_group_label,selection_reason,node_id,feature,n_trajectories,mean_value,median_value,std_value,q25_value,q75_value,mean_robust_standardized_value,median_robust_standardized_value
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_3_1,69,0.07668246539458455,0.05261533420460347,0.07632759988797139,0.02481394513481739,0.11427874833720032,0.2438190034299163,-0.04502177124731026
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_3_2,69,0.1482152632335327,0.10364638571387284,0.14512428532672839,0.04735252178508171,0.18714883784779437,0.28748727109031785,-0.062283260979595106
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_3_3,69,0.09169780714943293,0.05401871623259107,0.09866851129678263,0.029014505675939717,0.12069615558517392,0.24222441201099437,-0.13956367916884987
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_4_1,69,0.11952554924592905,0.09284193440570465,0.09839293095266169,0.05033348388955296,0.15807290169511148,0.28132557931809216,0.06653737296223866
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_4_2,69,0.1731894387826749,0.14839061118801125,0.124770585754899,0.10343503317679305,0.2169974158076798,0.19756998944683388,0.04162657812064303
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_4_3,69,0.13863539555515453,0.0893643909433907,0.1390515400346896,0.04565451122894781,0.16891797648499862,0.2741251968749535,-0.10128779427347219
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_4_4,69,0.06464157021332158,0.017978458267355047,0.10539960608299319,0.00726301601199502,0.1065453650550377,1.4724901846338918,0.10634904010142311
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_5_1,69,0.183323321284048,0.14384195103749592,0.15596327088457917,0.07569134450345259,0.25228656165184565,0.263772718858585,0.04731039745869121
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_5_2,69,0.19142803354215424,0.14130473465787288,0.1527823508676225,0.08340010821904585,0.26540497323714307,0.09577245728046715,-0.16678622235736454
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_5_3,69,0.19782259367590288,0.15841909250318414,0.1622872218523338,0.0876241765711708,0.2486899544389955,0.3165030381125172,0.08364560406679981
MP00001,matched_non_pattern,Matched non-pattern,nearest_nonpattern_rows_by_total_uncommon_hybrid_and_pattern_evidence,Curvature_Geometry,distance_geometry_5_4,69,0.19462884033816305,0.1635670077526484,0.16278120650572825,0.0698280538616981,0.25857825786075844,0.12408075155773811,-0.03832876319756923
